,Age,Work_Experience,Family_Size,Gender_Male,Ever_Married_Yes,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
4255,28,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4257,18,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4258,35,4.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4259,27,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4260,68,0.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4261,52,0.0,6.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4262,20,5.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4263,35,7.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4264,21,0.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4265,42,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4266,50,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4268,32,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4269,19,8.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4270,22,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4271,27,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4272,22,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4273,55,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4274,22,8.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4276,46,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4277,65,3.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4278,18,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4279,53,2.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4281,59,0.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4282,32,8.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4283,39,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4284,88,7.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4285,61,9.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4286,21,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4287,31,1.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4288,58,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4289,27,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4290,51,1.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4291,48,0.0,4.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4292,25,3.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4293,89,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4295,40,6.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4296,56,2.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4297,36,9.0,3.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4298,38,5.0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4299,47,1.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4300,61,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4301,89,0.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4302,55,2.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4304,43,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4305,28,10.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4306,42,0.0,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4309,59,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4312,43,14.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4313,42,10.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4314,29,7.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4316,21,8.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4317,41,7.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4318,48,0.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4319,31,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4320,26,4.0,3.0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4321,18,0.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4323,42,1.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4324,52,9.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4325,50,4.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4328,71,0.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4329,59,8.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4330,85,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4331,29,1.0,3.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4332,43,4.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4333,52,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4335,59,0.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4336,23,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4337,39,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4338,39,1.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4339,46,5.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4340,33,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4341,53,0.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4343,62,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4344,46,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4345,40,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4346,62,1.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4348,25,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4350,22,3.0,6.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4351,47,1.0,6.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4352,68,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4353,25,5.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4355,27,0.0,6.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4356,38,2.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4358,46,5.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4359,37,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4360,41,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4361,29,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4362,19,1.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4363,82,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4364,48,1.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4365,67,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4366,77,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4370,61,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4371,46,0.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4373,39,0.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4374,89,0.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4377,47,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4378,22,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4379,42,7.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4380,69,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4381,30,0.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4382,39,12.0,7.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4383,27,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4384,30,1.0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4385,47,7.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4386,81,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4387,42,0.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4388,43,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4389,31,11.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4390,39,8.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4391,57,0.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4394,31,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4395,28,1.0,6.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4396,58,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4397,71,0.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4398,36,0.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4399,43,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4400,69,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4401,77,0.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4402,50,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4403,50,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4404,40,6.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4405,43,9.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4408,65,0.0,3.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4409,46,0.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4410,35,1.0,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4411,86,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4412,63,7.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4413,40,9.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4414,55,10.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4415,37,1.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4416,31,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4417,28,4.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4418,48,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4420,57,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4423,81,1.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4424,21,1.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4425,33,1.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4426,38,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4428,33,10.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4429,38,8.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4430,39,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4431,59,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4433,80,1.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4434,42,6.0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4435,75,2.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4436,29,9.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4437,33,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4438,63,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4439,33,9.0,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4440,22,8.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4441,36,8.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4442,53,0.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4443,35,6.0,5.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4444,29,6.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4445,31,0.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4446,38,0.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4447,22,9.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4448,57,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4449,42,1.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4451,77,6.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4452,79,1.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4453,53,3.0,4.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4454,42,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4455,72,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4456,71,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4457,25,9.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4459,61,0.0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4460,48,5.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4461,28,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4462,43,0.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4464,82,0.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4465,40,14.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4466,32,9.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4469,21,3.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4470,28,10.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4471,43,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4472,38,0.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4473,63,5.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4474,25,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4475,41,8.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4477,37,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4478,57,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4479,86,0.0,1.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4480,56,1.0,8.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4481,27,9.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4482,70,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4483,22,8.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4484,35,5.0,2.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4485,31,2.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4486,40,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4487,43,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4488,38,9.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4490,28,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4492,48,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4493,41,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4494,29,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4495,45,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4497,41,5.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4498,28,9.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4500,69,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4501,53,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4503,81,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4504,48,9.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4505,45,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4507,57,0.0,3.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4509,27,0.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4510,27,8.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4511,30,1.0,2.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4512,21,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4513,38,1.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4514,57,1.0,3.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4515,78,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4516,46,8.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4517,75,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4520,52,4.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4521,25,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4523,31,2.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4524,18,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4526,59,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4527,39,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4529,25,9.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4530,47,7.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4531,32,1.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4532,38,1.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4533,52,3.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4534,21,0.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4535,70,0.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4536,31,8.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4537,23,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4538,33,1.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
4540,77,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4541,42,8.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4542,73,1.0,3.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4543,40,1.0,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4544,33,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4545,18,0.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4550,59,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4551,32,8.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4553,46,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4554,53,1.0,3.0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4555,41,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4556,21,1.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4557,62,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4559,58,1.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4560,36,4.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4561,28,0.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4562,47,1.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4566,46,0.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4567,49,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4568,33,0.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4569,49,8.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4570,25,9.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4571,80,3.0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4572,36,8.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4573,26,7.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4574,45,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4576,69,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4577,53,1.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4578,41,8.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4579,43,1.0,4.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4580,51,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4581,45,1.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4582,50,4.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4583,57,0.0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4584,70,3.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4585,59,1.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4587,30,0.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4589,40,7.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4590,74,0.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
